x1,x10,y1,y2,loss
6,-5,0.119131,-0.020216,0.205787491817
6,-4,0.112016,-0.053702,0.23457890906
6,-3,0.104901,-0.08719,0.2657162159009999
6,-2,0.097785,-0.12068,0.299199618625
6,-1,0.090669,-0.154171,0.33502859980200006
6,0,0.083553,-0.187663,0.373203360378
6,1,0.076436,-0.221157,0.41372522574500004
6,2,0.06932,-0.254653,0.456594917809
6,3,0.062202,-0.28815,0.5018110113040001
6,4,0.055085,-0.321648,0.5493741231289999
6,5,0.047967,-0.355148,0.599285764993
6,6,0.040849,-0.38865,0.651546463301
6,7,0.03373,-0.422153,0.706154873309
6,8,0.026611,-0.455657,0.7631112919699999
6,9,0.019492,-0.489163,0.8224177336330001
6,10,0.012373,-0.522671,0.88407460037
6,11,0.005253,-0.55618,0.9480803364089999
6,12,-0.001867,-0.589691,1.01443719617
6,13,-0.008988,-0.623203,1.0831435183529998
6,14,-0.016108,-0.656716,1.1541994823199997
6,15,-0.023229,-0.690232,1.227609770265
6,16,-0.030351,-0.723748,1.3033681807050002
6,17,-0.037472,-0.757266,1.3814793055399999
6,18,-0.044594,-0.790786,1.4619436826319998
6,19,-0.051717,-0.824307,1.5447592733380004
7,-20,-0.051717,-0.824307,1.5447592733380004
7,-19,-0.051717,-0.824307,1.5447592733380004
7,-18,-0.051717,-0.824307,1.5447592733380004
7,-17,-0.051717,-0.824307,1.5447592733380004
7,-16,-0.051717,-0.824307,1.5447592733380004
7,-15,-0.051717,-0.824307,1.5447592733380004
7,-14,0.197077,0.249832,0.066951902153
7,-13,0.189965,0.216358,0.07654480538899999
7,-12,0.182853,0.182882,0.08848082553299999
7,-11,0.17574,0.149405,0.10275947662499998
7,-10,0.168627,0.115926,0.119381942605
7,-9,0.161514,0.082446,0.13834795511199996
7,-8,0.154401,0.048964,0.15965845209699997
7,-7,0.147287,0.01548,0.18331354076899997
7,-6,0.140173,-0.018004,0.209312203945
7,-5,0.133058,-0.051491,0.23765698944500002
7,-4,0.125943,-0.084979,0.26834678469000006
7,-3,0.118828,-0.118468,0.301381790608
7,-2,0.111713,-0.151959,0.33676334704999994
7,-1,0.104597,-0.185451,0.37449044081000005
7,0,0.097481,-0.218945,0.4145647833859999
7,1,0.090364,-0.252441,0.456986595977
7,2,0.083248,-0.285938,0.501755249348
7,3,0.07613,-0.319436,0.548870444996
7,4,0.069013,-0.352936,0.598334424265
7,5,0.061895,-0.386438,0.650147298869
7,6,0.054777,-0.419941,0.70430794821
7,7,0.047659,-0.453445,0.7608165733059999
7,8,0.04054,-0.486951,0.819675103001
7,9,0.033421,-0.520459,0.8808840489219999
7,10,0.026302,-0.553968,0.944441870228
7,11,0.019182,-0.587478,1.0103487296079998
7,12,0.012062,-0.62099,1.078606971944
7,13,0.004942,-0.654504,1.14921699938
7,14,-0.002178,-0.688019,1.2221770030450003
7,15,-0.009299,-0.721536,1.2974894806969999
7,16,-0.016421,-0.755054,1.3751525321569997
7,17,-0.023542,-0.788573,1.4551663070929999
7,18,-0.030664,-0.822094,1.5375335657319995
7,19,-0.037786,-0.855617,1.6222546774850002
8,-20,-0.037786,-0.855617,1.6222546774850002
8,-19,-0.037786,-0.855617,1.6222546774850002
8,-18,-0.037786,-0.855617,1.6222546774850002
8,-17,-0.037786,-0.855617,1.6222546774850002
8,-16,-0.037786,-0.855617,1.6222546774850002
8,-15,0.218114,0.252043,0.07494973584499999
8,-14,0.211003,0.218569,0.08409580876999999
8,-13,0.203891,0.185093,0.09558455352999998
8,-12,0.196779,0.151616,0.10941627629700001
8,-11,0.189667,0.118137,0.125591776658
8,-10,0.182554,0.084657,0.144110425565
8,-9,0.175441,0.051175,0.164973550106
8,-8,0.168328,0.017692,0.188180752448
8,-7,0.161214,-0.015793,0.21373277764499998
8,-6,0.1541,-0.049279,0.24162944484100002
8,-5,0.146986,-0.082767,0.271871955485
8,-4,0.139871,-0.116256,0.30445936417700004
8,-3,0.132756,-0.149747,0.33939331454499994
8,-2,0.125641,-0.18324,0.376674208481
8,-1,0.118525,-0.216733,0.4162996739140001
8,0,0.111409,-0.250229,0.45827398272200004
8,1,0.104293,-0.283726,0.5025949329249999
8,2,0.097176,-0.317224,0.5492625311519999
8,3,0.090059,-0.350724,0.598278737657
8,4,0.082942,-0.384226,0.6496439544399999
8,5,0.075824,-0.417728,0.7033550909599999
8,6,0.068707,-0.451233,0.7594176771379999
8,7,0.061588,-0.484739,0.817828294865
8,8,0.05447,-0.518246,0.8785875574159999
8,9,0.047351,-0.551755,0.9416973722259999
8,10,0.040232,-0.585266,1.0071582645799997
8,11,0.033112,-0.618778,1.074968497828
8,12,0.025993,-0.652291,1.1451284197299998
8,13,0.018872,-0.685806,1.2176402820199999
8,14,0.011752,-0.719323,1.2925046428330005
8,15,0.004631,-0.752841,1.3697195024420001
8,16,-0.00249,-0.786361,1.4492875074209997
8,17,-0.009611,-0.819882,1.5312065852449999
8,18,-0.016733,-0.853404,1.6154769705050003
8,19,-0.023855,-0.886928,1.7021014682090003
9,-20,-0.023855,-0.886928,1.7021014682090003
9,-19,-0.023855,-0.886928,1.7021014682090003
9,-18,-0.023855,-0.886928,1.7021014682090003
9,-17,-0.023855,-0.886928,1.7021014682090003
9,-16,0.239152,0.254254,0.08384293562
9,-15,0.232041,0.22078,0.092541784081
9,-14,0.22493,0.187305,0.10358324292499999
9,-13,0.217818,0.153827,0.116968132053
9,-12,0.210706,0.120349,0.132695735237
9,-11,0.203594,0.086868,0.15076803626
9,-10,0.196482,0.053387,0.17118345309299998
9,-9,0.189369,0.019903,0.19394399256999997
9,-8,0.182255,-0.013581,0.219047713586
9,-7,0.175142,-0.047068,0.24649814678799997
9,-6,0.168028,-0.080555,0.276292191809
9,-5,0.160914,-0.114045,0.3084334024209999
9,-4,0.153799,-0.147535,0.342918683626
9,-3,0.146684,-0.181028,0.37975196263999994
9,-2,0.139569,-0.214522,0.41893131424499996
9,-1,0.132454,-0.248017,0.4604569394049999
9,0,0.125338,-0.281514,0.50433018644
9,1,0.118222,-0.315012,0.5505502714280001
9,2,0.111105,-0.348512,0.5991187051689999
9,3,0.103989,-0.382013,0.6500347492899999
9,4,0.096872,-0.415516,0.70329984064
9,5,0.089754,-0.449021,0.7589144239569999
9,6,0.082636,-0.482527,0.8168773092249999
9,7,0.075518,-0.516034,0.87718869748
9,8,0.0684,-0.549543,0.9398507238489999
9,9,0.061281,-0.583053,1.0048616667699999
9,10,0.054162,-0.616565,1.072223946469
9,11,0.047043,-0.650079,1.1419379650899997
9,12,0.039923,-0.683594,1.214001842765
9,13,0.032803,-0.71711,1.2884158889089996
9,14,0.025683,-0.750628,1.3651826408729997
9,15,0.018562,-0.784148,1.4443024637480002
9,16,0.011442,-0.817669,1.525773377925
9,17,0.00432,-0.851192,1.609598053264
9,18,-0.002801,-0.884716,1.695774356257
9,19,-0.009923,-0.918241,1.7843024850100002
10,-20,-0.009923,-0.918241,1.7843024850100002
10,-19,-0.009923,-0.918241,1.7843024850100002
10,-18,-0.009923,-0.918241,1.7843024850100002
10,-17,0.26019,0.256466,0.09363078525599998
10,-16,0.253079,0.222991,0.101882731322
10,-15,0.245968,0.189516,0.11247696128
10,-14,0.238857,0.156039,0.12541452096999997
10,-13,0.231746,0.12256,0.140695812116
10,-12,0.224634,0.08908,0.158320130356
10,-11,0.217522,0.055598,0.17828887808799998
10,-10,0.21041,0.022115,0.200601666325
10,-9,0.203297,-0.01137,0.22525914710899997
10,-8,0.196184,-0.044856,0.252261232592
10,-7,0.18907,-0.078344,0.28160873723599994
10,-6,0.181957,-0.111833,0.31330177473799997
10,-5,0.174843,-0.145324,0.347340929625
10,-4,0.167728,-0.178816,0.38372545383999995
10,-3,0.160614,-0.21231,0.42245749309599995
10,-2,0.153499,-0.245805,0.46353546602600004
10,-1,0.146383,-0.279302,0.5069610098929999
10,0,0.139268,-0.3128,0.5527336658239999
10,1,0.132152,-0.3463,0.6008545911040001
10,2,0.125035,-0.379801,0.651322635826
10,3,0.117919,-0.413304,0.7041401769769999
10,4,0.110802,-0.446809,0.759307130685
10,5,0.103684,-0.480314,0.8168203504520001
10,6,0.096567,-0.513822,0.876685853173
10,7,0.089449,-0.547331,0.938899982162
10,8,0.082331,-0.580841,1.003463145842
10,9,0.075212,-0.614353,1.0703774585529997
10,10,0.068093,-0.647866,1.139641370605
10,11,0.060974,-0.681381,1.211257280837
10,12,0.053855,-0.714898,1.285225591429
10,13,0.046735,-0.748416,1.3615442792809997
10,14,0.039615,-0.781935,1.4402136674500001
10,15,0.032494,-0.815456,1.5212363579719999
10,16,0.025374,-0.848979,1.6046128973169997
10,17,0.018252,-0.882503,1.690340935513
10,18,0.011131,-0.916028,1.7784208259449996
10,19,0.004009,-0.949555,1.8688554451060004
11,-20,0.004009,-0.949555,1.8688554451060004
11,-19,0.004009,-0.949555,1.8688554451060004
11,-18,0.281227,0.258677,0.104313370858
11,-17,0.274117,0.225203,0.112118265898
11,-16,0.267007,0.191727,0.12226618557799998
11,-15,0.259896,0.15825,0.13475649331599998
11,-14,0.252785,0.124771,0.14959052366599995
11,-13,0.245674,0.091291,0.166768025957
11,-12,0.238562,0.05781,0.18628872394399998
11,-11,0.23145,0.024326,0.20815489677599996
11,-10,0.224338,-0.009158,0.23236458720800002
11,-9,0.217226,-0.042644,0.258919635812
11,-8,0.210113,-0.076132,0.28782002419299996
11,-7,0.202999,-0.109621,0.319065142642
11,-6,0.195886,-0.143112,0.35265713954
11,-5,0.188772,-0.176604,0.38859443079999995
11,-4,0.181658,-0.210098,0.426878878568
11,-3,0.174543,-0.243593,0.4675092134979999
11,-2,0.167428,-0.27709,0.5104874032840001
11,-1,0.160313,-0.310588,0.555812393713
11,0,0.153198,-0.344088,0.6034859089479999
11,1,0.146082,-0.377589,0.6535064686449998
11,2,0.138966,-0.411092,0.70587625162
11,3,0.131849,-0.444596,0.7605936720169999
11,4,0.124732,-0.478102,0.8176610142280001
11,5,0.117615,-0.511609,0.8770768221059999
11,6,0.110498,-0.545118,0.938843221928
11,7,0.10338,-0.578629,1.0029604090409998
11,8,0.096262,-0.612141,1.069426961525
11,9,0.089144,-0.645654,1.1382430804519998
11,10,0.082025,-0.679169,1.2094109961859998
11,11,0.074906,-0.712685,1.2829290430609999
11,12,0.067787,-0.746203,1.3587997495779998
11,13,0.060667,-0.779723,1.4370233966180004
11,14,0.053547,-0.813243,1.5175956132579997
11,15,0.046427,-0.846766,1.6005239850850004
11,16,0.039306,-0.88029,1.6858038457359998
11,17,0.032185,-0.913815,1.7734355034500002
11,18,0.025064,-0.947342,1.8634218890599996
11,19,0.017942,-0.980871,1.955763369005
12,-20,0.017942,-0.980871,1.955763369005
12,-19,0.302265,0.260888,0.115891448769
12,-18,0.295155,0.227414,0.123249161421
12,-17,0.288046,0.193938,0.13295046596
12,-16,0.280935,0.160461,0.144993521746
12,-15,0.273825,0.126983,0.15938025791399996
12,-14,0.266714,0.093503,0.17611041380499998
12,-13,0.259603,0.060021,0.19518495304999997
12,-12,0.252491,0.026538,0.21660299052499998
12,-11,0.24538,-0.006947,0.24036660020899997
12,-10,0.238268,-0.040433,0.26647427231299997
12,-9,0.231155,-0.07392,0.294926250425
12,-8,0.224042,-0.10741,0.32572532586399994
12,-7,0.216929,-0.1409,0.358868751041
12,-6,0.209816,-0.174392,0.39435889352
12,-5,0.202702,-0.207886,0.4321957498
12,-4,0.195588,-0.241381,0.47237883790500007
12,-3,0.188474,-0.274878,0.5149097435599999
12,-2,0.181359,-0.308376,0.5597870542569999
12,-1,0.174244,-0.341876,0.6070128809120001
12,0,0.167129,-0.375377,0.6565860397700001
12,1,0.160013,-0.40888,0.7085080645690001
12,2,0.152897,-0.442384,0.762777986065
12,3,0.145781,-0.47589,0.8193977920609998
12,4,0.138664,-0.509397,0.8783657535049999
12,5,0.131547,-0.542906,0.939684298045
12,6,0.12443,-0.576416,1.003351839956
12,7,0.117312,-0.609928,1.069370400528
12,8,0.110194,-0.643441,1.1377385231170003
12,9,0.103076,-0.676956,1.2084585977120001
12,10,0.095957,-0.710473,1.2815308345779999
12,11,0.088839,-0.74399,1.3569513880210002
12,12,0.081719,-0.77751,1.434726895061
12,13,0.0746,-0.811031,1.5148535779609995
12,14,0.06748,-0.844553,1.5973313252089998
12,15,0.06036,-0.878077,1.6821630925289999
12,16,0.053239,-0.911602,1.769346517525
12,17,0.046119,-0.945129,1.8588847538020004
12,18,0.038997,-0.978658,1.950777926973
12,19,0.031876,-1.012188,2.0450238567200003
13,-20,0.323303,0.263099,0.12836449861
13,-19,0.316193,0.229625,0.135275028874
13,-18,0.309084,0.19615,0.144528741556
13,-17,0.301974,0.162673,0.156125096605
13,-16,0.294864,0.129194,0.17006512813199998
13,-15,0.287754,0.095714,0.18634859431200002
13,-14,0.280643,0.062232,0.20497584527299997
13,-13,0.273532,0.028749,0.225947095025
13,-12,0.266421,-0.004735,0.249262544466
13,-11,0.259309,-0.038221,0.274922787322
13,-10,0.252197,-0.071709,0.30292877249
13,-9,0.245085,-0.105198,0.333279856429
13,-8,0.237973,-0.138688,0.365976240073
13,-7,0.23086,-0.172181,0.401020021361
13,-6,0.223746,-0.205674,0.438408106792
13,-5,0.216633,-0.239169,0.47814403224999996
13,-4,0.209519,-0.272666,0.520227318917
13,-3,0.202405,-0.306164,0.5646573689209999
13,-2,0.19529,-0.339664,0.6114355069959999
13,-1,0.188175,-0.373165,0.6605609728499999
13,0,0.18106,-0.406668,0.712035615824
13,1,0.173944,-0.440172,0.76585777472
13,2,0.166829,-0.473678,0.8220301429250001
13,3,0.159712,-0.507185,0.880550272169
13,4,0.152596,-0.540694,0.9414212808519999
13,5,0.145479,-0.574204,1.0046409630570001
13,6,0.138362,-0.607716,1.0702118896999997
13,7,0.131245,-0.641229,1.1381323454660002
13,8,0.124127,-0.674744,1.208404467665
13,9,0.117009,-0.70826,1.2810266836810003
13,10,0.10989,-0.741778,1.356001293384
13,11,0.102772,-0.775297,1.4333267671930001
13,12,0.095653,-0.808818,1.513005333533
13,13,0.088533,-0.84234,1.5950349176890002
13,14,0.081414,-0.875864,1.6794186758919998
13,15,0.074294,-0.90939,1.7661566705360003
13,16,0.067173,-0.942916,1.8552439049849996
13,17,0.060053,-0.976445,1.946689025834
13,18,0.052932,-1.009975,2.040486672249
13,19,0.04581,-1.043506,2.136637088136
14,-20,0.337232,0.231836,0.14819654272
14,-19,0.330123,0.198361,0.15700309645
14,-18,0.323013,0.164884,0.16815224162499998
14,-17,0.315904,0.131405,0.181645686241
14,-16,0.308794,0.097925,0.197481915061
14,-15,0.301684,0.064444,0.215661774992
14,-14,0.294573,0.030961,0.23618565084999996
14,-13,0.287462,-0.002524,0.25905456202
14,-12,0.280351,-0.03601,0.284268003301
14,-11,0.27324,-0.069497,0.311826175609
14,-10,0.266128,-0.102986,0.34172978857999997
14,-9,0.259016,-0.136477,0.373979804785
14,-8,0.251903,-0.169969,0.40857494737000005
14,-7,0.244791,-0.203462,0.445516439125
14,-6,0.237677,-0.236957,0.48480432117799993
14,-5,0.230564,-0.270454,0.526440464212
14,-4,0.22345,-0.303952,0.5704228908039999
14,-3,0.216336,-0.337452,0.6167537872
14,-2,0.209222,-0.370953,0.665431978493
14,-1,0.202107,-0.404456,0.7164589053849999
14,0,0.194992,-0.43796,0.769833691664
14,1,0.187877,-0.471465,0.825556538354
14,2,0.180761,-0.504973,0.88363097485
14,3,0.173645,-0.538481,0.9440522583859999
14,4,0.166529,-0.571991,1.006824346922
14,5,0.159412,-0.605503,1.0719473237530002
14,6,0.152295,-0.639016,1.139419825281
14,7,0.145178,-0.672531,1.209244232645
14,8,0.13806,-0.706047,1.2814184248089997
14,9,0.130942,-0.739565,1.355945221589
14,10,0.123824,-0.773084,1.4328226440319995
14,11,0.116705,-0.806605,1.51205310805
14,12,0.109586,-0.840128,1.5936372777799999
14,13,0.102467,-0.873651,1.6775703908899997
14,14,0.095348,-0.907177,1.7638603954329997
14,15,0.088228,-0.940703,1.852499569193
14,16,0.081108,-0.974232,1.9434964674879998
14,17,0.073987,-1.007762,2.036845844813
14,18,0.066866,-1.041293,2.132548078805
14,19,0.059745,-1.074826,2.230606355301
15,-20,0.351161,0.200572,0.170371805105
15,-19,0.344052,0.167095,0.18107444272900003
15,-18,0.336943,0.133617,0.194120142938
15,-17,0.329834,0.100137,0.209509741325
15,-16,0.322724,0.066655,0.22724299420099997
15,-15,0.315614,0.033172,0.24732020858000003
15,-14,0.308504,-0.000312,0.2697415853599999
15,-13,0.301393,-0.033798,0.294507625253
15,-12,0.294282,-0.067286,0.32161936132
15,-11,0.287171,-0.100774,0.351075122317
15,-10,0.280059,-0.134265,0.38287765870599993
15,-9,0.272947,-0.167757,0.4170258208579999
15,-8,0.265835,-0.201251,0.45352104722600006
15,-7,0.258722,-0.234746,0.4923619178
15,-6,0.251609,-0.268242,0.533549179445
15,-5,0.244496,-0.30174,0.577084471616
15,-4,0.237382,-0.33524,0.6229677215239999
15,-3,0.230268,-0.368741,0.6711982619049999
15,-2,0.223154,-0.402243,0.721776293765
15,-1,0.21604,-0.435748,0.774705431104
15,0,0.208925,-0.469253,0.8299805386339998
15,1,0.201809,-0.50276,0.887605340081
15,2,0.194694,-0.536269,0.947581058997
15,3,0.187578,-0.569779,1.009905329925
15,4,0.180462,-0.603291,1.074580799125
15,5,0.173345,-0.636804,1.141605413441
15,6,0.166229,-0.670319,1.2109822572020001
15,7,0.159111,-0.703835,1.282708492546
15,8,0.151994,-0.737353,1.3567876276450002
15,9,0.144876,-0.770872,1.4332170657599999
15,10,0.137758,-0.804392,1.511997326228
15,11,0.13064,-0.837915,1.5931336318249998
15,12,0.123521,-0.871438,1.6766186052849996
15,13,0.116402,-0.904964,1.7624604569000002
15,14,0.109282,-0.938491,1.8506541476049998
15,15,0.102163,-0.972019,1.9412003299299998
15,16,0.095043,-1.005549,2.03410162825
15,17,0.087922,-1.03908,2.129355574484
15,18,0.080802,-1.072613,2.226965715973
15,19,0.073681,-1.106147,2.3269290703700003
16,-20,0.365091,0.169306,0.19489169991699998
16,-19,0.357983,0.135828,0.207490943873
16,-18,0.350874,0.102348,0.22243334698
16,-17,0.343765,0.068867,0.23971934391399996
16,-16,0.336655,0.035384,0.259349226481
16,-15,0.329545,0.001899,0.28132409822599996
16,-14,0.322435,-0.031586,0.30564256462100003
16,-13,0.315325,-0.065074,0.33230752110100004
16,-12,0.308214,-0.098563,0.3613168897649999
16,-11,0.301102,-0.132053,0.39267091421299993
16,-10,0.293991,-0.165545,0.42637218010600003
16,-9,0.286879,-0.199039,0.4624198991619999
16,-8,0.279767,-0.232534,0.5008137754449999
16,-7,0.272654,-0.26603,0.541553464616
16,-6,0.265542,-0.299528,0.584641706548
16,-5,0.258429,-0.333028,0.630077826825
16,-4,0.251315,-0.366529,0.6778607020659999
16,-3,0.244201,-0.400031,0.727991064362
16,-2,0.237087,-0.433535,0.780470816794
16,-1,0.229973,-0.467041,0.8353003614100001
16,0,0.222858,-0.500548,0.8924778184679999
16,1,0.215743,-0.534057,0.9520057662979999
16,2,0.208628,-0.567567,1.013882636873
16,3,0.201512,-0.601078,1.078108228228
16,4,0.194396,-0.634591,1.1446852770969997
16,5,0.187279,-0.668106,1.2136138110769996
16,6,0.180163,-0.701622,1.284892757453
16,7,0.173046,-0.73514,1.3585238877159997
16,8,0.165928,-0.768659,1.434505274465
16,9,0.158811,-0.80218,1.5128402361209998
16,10,0.151693,-0.835702,1.5935260190529998
16,11,0.144575,-0.869226,1.6765657297010002
16,12,0.137456,-0.902751,1.7619568549369995
16,13,0.130337,-0.936278,1.8497026068530005
16,14,0.123218,-0.969806,1.9398006131599999
16,15,0.116098,-1.003336,2.0322536845
16,16,0.108978,-1.036867,2.127059575173
16,17,0.101858,-1.0704,2.224221462164
16,18,0.094738,-1.103934,2.323736705
16,19,0.087617,-1.13747,2.4256084395890003
17,-20,0.379022,0.138039,0.221756127005
17,-19,0.371914,0.10456,0.23625146699600003
17,-18,0.364805,0.071078,0.253090890109
17,-17,0.357696,0.037595,0.272274237441
17,-16,0.350587,0.004111,0.29380170989
17,-15,0.343477,-0.029375,0.31767371515399995
17,-14,0.336367,-0.062862,0.343890409733
17,-13,0.329256,-0.096351,0.3724523637369999
17,-12,0.322146,-0.129842,0.40336131028
17,-11,0.315035,-0.163333,0.43661402511399994
17,-10,0.307923,-0.196827,0.47221423685799996
17,-9,0.300812,-0.230322,0.510161203028
17,-8,0.2937,-0.263818,0.550453907124
17,-7,0.286587,-0.297316,0.593094022425
17,-6,0.279475,-0.330816,0.6380831114809999
17,-5,0.272362,-0.364317,0.6854188805329999
17,-4,0.265248,-0.397819,0.7351015732649998
17,-3,0.258135,-0.431323,0.787134163554
17,-2,0.251021,-0.464829,0.8415160066819998
17,-1,0.243907,-0.498336,0.898246203545
17,0,0.236792,-0.531844,0.9573244815999999
17,1,0.229677,-0.565354,1.018753509645
17,2,0.222562,-0.598866,1.0825336898000002
17,3,0.215446,-0.632379,1.148662893557
17,4,0.20833,-0.665894,1.217143948136
17,5,0.201214,-0.69941,1.2879750218959996
17,6,0.194098,-0.732927,1.3611563159330002
17,7,0.186981,-0.766446,1.4366900252769998
17,8,0.179864,-0.799967,1.5145769545850003
17,9,0.172746,-0.833489,1.5948146586370002
17,10,0.165628,-0.867013,1.677406281553
17,11,0.15851,-0.900538,1.762349589544
17,12,0.151392,-0.934065,1.8496474868889996
17,13,0.144273,-0.967593,1.939297317178
17,14,0.137154,-1.001123,2.031302435845
17,15,0.130035,-1.034654,2.1256603409409998
17,16,0.122915,-1.068187,2.222373959194
17,17,0.115795,-1.101721,2.3214409288659996
17,18,0.108674,-1.135256,2.4228612338119997
17,19,0.101554,-1.168794,2.5266418693520003
18,-20,0.392954,0.106771,0.250965357557
18,-19,0.385846,0.07329,0.267357659816
18,-18,0.378737,0.039807,0.286093717418
18,-17,0.371628,0.006323,0.30717389571299997
18,-16,0.364519,-0.027163,0.33059928492999996
18,-15,0.357409,-0.060651,0.35636957208199993
18,-14,0.350299,-0.094139,0.38448385572199995
18,-13,0.343189,-0.12763,0.41494540662100005
18,-12,0.336078,-0.161122,0.4477518409679999
18,-11,0.328968,-0.194615,0.48290471824899994
18,-10,0.321856,-0.22811,0.520403556836
18,-9,0.314745,-0.261606,0.560249374261
18,-8,0.307633,-0.295104,0.602442523505
18,-7,0.300521,-0.328604,0.646984050257
18,-6,0.293408,-0.362105,0.693872210489
18,-5,0.286295,-0.395607,0.743107820474
18,-4,0.279182,-0.429111,0.794692774445
18,-3,0.272069,-0.462616,0.848625714217
18,-2,0.264955,-0.496123,0.904908138154
18,-1,0.257841,-0.529632,0.963541006705
18,0,0.250726,-0.563142,1.02452225924
18,1,0.243612,-0.596653,1.0878531139529997
18,2,0.236497,-0.630166,1.1535348785650001
18,3,0.229381,-0.663681,1.221567997922
18,4,0.222265,-0.697197,1.2919511320340002
18,5,0.215149,-0.730715,1.364686778426
18,6,0.208033,-0.764234,1.4397729758450002
18,7,0.200916,-0.797754,1.5172095235719996
18,8,0.193799,-0.831276,1.5969995505769996
18,9,0.186682,-0.8648,1.679143459124
18,10,0.179564,-0.898325,1.7636386607210002
18,11,0.172446,-0.931852,1.8504884428200004
18,12,0.165328,-0.96538,1.9396904419840004
18,13,0.158209,-0.99891,2.0312473757809997
18,14,0.151091,-1.032441,2.1251573937619996
18,15,0.143971,-1.065973,2.22141979057
18,16,0.136852,-1.099508,2.3200417419679997
18,17,0.129732,-1.133043,2.421013986673
18,18,0.122612,-1.16658,2.524343148944
18,19,0.115491,-1.200119,2.630029400242
19,-20,0.406886,0.075501,0.282519532997
19,-19,0.399778,0.042018,0.300809181608
19,-18,0.392669,0.008534,0.32144213271699995
19,-17,0.385561,-0.024952,0.3444210570249999
19,-16,0.378452,-0.058439,0.369743848025
19,-15,0.371342,-0.091928,0.39741176814800006
19,-14,0.364232,-0.125418,0.42742490454800003
19,-13,0.357122,-0.15891,0.4597846109839999
19,-12,0.350012,-0.192403,0.49449006955299996
19,-11,0.342901,-0.225898,0.5315420822049999
19,-10,0.33579,-0.259394,0.5709404113359999
19,-9,0.328679,-0.292892,0.6126866787049998
19,-8,0.321567,-0.326392,0.656780643153
19,-7,0.314455,-0.359892,0.7032202686889999
19,-6,0.307343,-0.393395,0.7520104206739999
19,-5,0.30023,-0.426899,0.8031477241009998
19,-4,0.293117,-0.460404,0.856633008905
19,-3,0.286004,-0.493911,0.9124682989369999
19,-2,0.27889,-0.52742,0.9706534385
19,-1,0.271776,-0.56093,1.031187459076
19,0,0.264662,-0.594441,1.094070561725
19,1,0.257547,-0.627954,1.1593045233249997
19,2,0.250432,-0.661468,1.2268881316479998
19,3,0.243317,-0.694984,1.296823812745
19,4,0.236201,-0.728502,1.369111496405
19,5,0.229085,-0.762021,1.4437497266659995
19,6,0.221969,-0.795542,1.520741130725
19,7,0.214853,-0.829064,1.600083617705
19,8,0.207736,-0.862587,1.6817769732649999
19,9,0.200619,-0.896112,1.765824469705
19,10,0.193501,-0.929639,1.8522261223219996
19,11,0.186383,-0.963167,1.9409799875779996
19,12,0.179265,-0.996696,2.032086266641
19,13,0.172147,-1.030228,2.1255509515929996
19,14,0.165028,-1.06376,2.221365428384
19,15,0.157909,-1.097294,2.3195361147169997
19,16,0.150789,-1.13083,2.420063111421
19,17,0.14367,-1.164367,2.5229442745889994
19,18,0.13655,-1.197906,2.6281824473359996
19,19,0.129429,-1.231446,2.735774776957
